mean_ranks,created_at,loss,train_loss,epoch
253.5500030517578,2023-04-07 05:49:14.874368,,,
155.65000915527344,2023-04-07 05:49:14.897856,,,
220.40000915527344,2023-04-07 05:49:14.921067,,,
648.0499877929688,2023-04-07 05:49:14.944344,,,
111.80000305175781,2023-04-07 05:49:14.967312,,,
72.55000305175781,2023-04-07 05:49:14.990653,,,
167.15000915527344,2023-04-07 05:49:15.013722,,,
413.3500061035156,2023-04-07 05:49:15.036756,,,
289.8500061035156,2023-04-07 05:49:15.059816,,,
457.1000061035156,2023-04-07 05:49:15.082763,,,
467.3000183105469,2023-04-07 05:49:15.105976,,,
209.85000610351562,2023-04-07 05:49:15.133225,,,
463.1000061035156,2023-04-07 05:49:15.157048,,,
131.3000030517578,2023-04-07 05:49:15.180268,,,
371.0,2023-04-07 05:49:15.203179,,,
128.9499969482422,2023-04-07 05:49:15.226372,,,
71.20000457763672,2023-04-07 05:49:15.249546,,,
535.6500244140625,2023-04-07 05:49:15.272495,,,
63.650001525878906,2023-04-07 05:49:15.295988,,,
136.3000030517578,2023-04-07 05:49:15.319113,,,
108.1500015258789,2023-04-07 05:49:15.342368,,,
212.75,2023-04-07 05:49:15.365585,,,
145.25,2023-04-07 05:49:15.388627,,,
680.6000366210938,2023-04-07 05:49:15.411739,,,
166.0,2023-04-07 05:49:15.434678,,,
75.1500015258789,2023-04-07 05:49:15.457682,,,
368.3500061035156,2023-04-07 05:49:15.480978,,,
66.20000457763672,2023-04-07 05:49:15.504023,,,
475.70001220703125,2023-04-07 05:49:15.527206,,,
573.0,2023-04-07 05:49:15.550281,,,
407.1499938964844,2023-04-07 05:49:15.573125,,,
123.4000015258789,2023-04-07 05:49:15.596194,,,
219.85000610351562,2023-04-07 05:49:15.620065,,,
622.7999877929688,2023-04-07 05:49:15.643234,,,
622.0,2023-04-07 05:49:15.669285,,,
86.25,2023-04-07 05:49:15.692670,,,
116.70000457763672,2023-04-07 05:49:15.716102,,,
158.40000915527344,2023-04-07 05:49:15.739343,,,
61.400001525878906,2023-04-07 05:49:15.762714,,,
343.6499938964844,2023-04-07 05:49:15.785888,,,
112.3499984741211,2023-04-07 05:49:15.808876,,,
137.1999969482422,2023-04-07 05:49:15.832419,,,
496.8000183105469,2023-04-07 05:49:15.855317,,,
389.8500061035156,2023-04-07 05:49:15.878503,,,
456.95001220703125,2023-04-07 05:49:15.901742,,,
650.75,2023-04-07 05:49:15.924993,,,
90.80000305175781,2023-04-07 05:49:15.948516,,,
142.5,2023-04-07 05:49:15.971567,,,
45.54999923706055,2023-04-07 05:49:15.994963,,,
238.8000030517578,2023-04-07 05:49:16.017988,,,
594.3500366210938,2023-04-07 05:49:16.040947,,,
100.95000457763672,2023-04-07 05:49:16.065537,,,
601.3500366210938,2023-04-07 05:49:16.088967,,,
46.54999923706055,2023-04-07 05:49:16.112129,,,
66.8499984741211,2023-04-07 05:49:16.138522,,,
110.5,2023-04-07 05:49:16.161720,,,
544.8500366210938,2023-04-07 05:49:16.184882,,,
89.20000457763672,2023-04-07 05:49:16.207973,,,
674.3500366210938,2023-04-07 05:49:16.231162,,,
142.85000610351562,2023-04-07 05:49:16.254073,,,
133.90000915527344,2023-04-07 05:49:16.276930,,,
154.60000610351562,2023-04-07 05:49:16.300250,,,
236.85000610351562,2023-04-07 05:49:16.323147,,,
118.8499984741211,2023-04-07 05:49:16.346378,,,
94.5,2023-04-07 05:49:16.369477,,,
635.3500366210938,2023-04-07 05:49:16.392556,,,
293.75,2023-04-07 05:49:16.415574,,,
132.0500030517578,2023-04-07 05:49:16.438496,,,
52.70000076293945,2023-04-07 05:49:16.461506,,,
379.1499938964844,2023-04-07 05:49:16.484388,,,
213.40000915527344,2023-04-07 05:49:16.507418,,,
97.5999984741211,2023-04-07 05:49:16.530700,,,
602.7000122070312,2023-04-07 05:49:16.553552,,,
140.3000030517578,2023-04-07 05:49:16.576753,,,
63.10000228881836,2023-04-07 05:49:16.599648,,,
387.70001220703125,2023-04-07 05:49:16.622800,,,
50.45000076293945,2023-04-07 05:49:16.646133,,,
223.25,2023-04-07 05:49:16.670813,,,
94.20000457763672,2023-04-07 05:49:16.694286,,,
423.95001220703125,2023-04-07 05:49:16.717355,,,
212.65000915527344,2023-04-07 05:49:16.740373,,,
104.1500015258789,2023-04-07 05:49:16.763805,,,
449.1000061035156,2023-04-07 05:49:16.786761,,,
812.25,2023-04-07 05:49:16.810048,,,
110.30000305175781,2023-04-07 05:49:16.833472,,,
119.30000305175781,2023-04-07 05:49:16.856657,,,
83.4000015258789,2023-04-07 05:49:16.879913,,,
52.650001525878906,2023-04-07 05:49:16.903239,,,
143.15000915527344,2023-04-07 05:49:16.926645,,,
55.900001525878906,2023-04-07 05:49:16.949992,,,
87.20000457763672,2023-04-07 05:49:16.973049,,,
104.0999984741211,2023-04-07 05:49:16.996389,,,
138.8000030517578,2023-04-07 05:49:17.020033,,,
952.8500366210938,2023-04-07 05:49:17.044628,,,
127.55000305175781,2023-04-07 05:49:17.068981,,,
128.10000610351562,2023-04-07 05:49:17.091836,,,
60.04999923706055,2023-04-07 05:49:17.114842,,,
373.1000061035156,2023-04-07 05:49:17.138507,,,
226.40000915527344,2023-04-07 05:49:17.165818,,,
201.8000030517578,2023-04-07 05:49:17.188707,,,
115.95000457763672,2023-04-07 05:49:17.211587,,,
86.80000305175781,2023-04-07 05:49:17.235461,,,
404.3999938964844,2023-04-07 05:49:17.258328,,,
450.3999938964844,2023-04-07 05:49:17.281633,,,
152.3000030517578,2023-04-07 05:49:17.304830,,,
466.8999938964844,2023-04-07 05:49:17.327720,,,
106.5999984741211,2023-04-07 05:49:17.350804,,,
133.1999969482422,2023-04-07 05:49:17.373718,,,
159.4499969482422,2023-04-07 05:49:17.396925,,,
65.8499984741211,2023-04-07 05:49:17.419783,,,
165.0500030517578,2023-04-07 05:49:17.442804,,,
270.8500061035156,2023-04-07 05:49:17.466180,,,
110.30000305175781,2023-04-07 05:49:17.489364,,,
671.5,2023-04-07 05:49:17.512458,,,
173.10000610351562,2023-04-07 05:49:17.535513,,,
452.20001220703125,2023-04-07 05:49:17.558415,,,
173.65000915527344,2023-04-07 05:49:17.581456,,,
315.0,2023-04-07 05:49:17.604742,,,
122.80000305175781,2023-04-07 05:49:17.627837,,,
725.5,2023-04-07 05:49:17.651079,,,
291.3999938964844,2023-04-07 05:49:17.675400,,,
289.3999938964844,2023-04-07 05:49:17.698522,,,
68.70000457763672,2023-04-07 05:49:17.721859,,,
584.1500244140625,2023-04-07 05:49:17.745224,,,
130.75,2023-04-07 05:49:17.768878,,,
96.0,2023-04-07 05:49:17.791905,,,
110.25,2023-04-07 05:49:17.814928,,,
586.5499877929688,2023-04-07 05:49:17.837955,,,
313.0500183105469,2023-04-07 05:49:17.861020,,,
103.05000305175781,2023-04-07 05:49:17.883958,,,
203.8000030517578,2023-04-07 05:49:17.907160,,,
119.80000305175781,2023-04-07 05:49:17.930603,,,
91.4000015258789,2023-04-07 05:49:17.954065,,,
70.5,2023-04-07 05:49:17.977546,,,
184.85000610351562,2023-04-07 05:49:18.000526,,,
158.1999969482422,2023-04-07 05:49:18.023985,,,
80.4000015258789,2023-04-07 05:49:18.047231,,,
330.8500061035156,2023-04-07 05:49:18.071473,,,
366.5,2023-04-07 05:49:18.094960,,,
67.95000457763672,2023-04-07 05:49:18.118183,,,
160.6999969482422,2023-04-07 05:49:18.141660,,,
72.05000305175781,2023-04-07 05:49:18.165660,,,
404.0500183105469,2023-04-07 05:49:18.189351,,,
626.1000366210938,2023-04-07 05:49:18.213339,,,
249.5,2023-04-07 05:49:18.236801,,,
211.25,2023-04-07 05:49:18.259779,,,
357.25,2023-04-07 05:49:18.282984,,,
118.4000015258789,2023-04-07 05:49:18.306081,,,
164.40000915527344,2023-04-07 05:49:18.329447,,,
72.70000457763672,2023-04-07 05:49:18.352590,,,
98.70000457763672,2023-04-07 05:49:18.375860,,,
174.6999969482422,2023-04-07 05:49:18.399605,,,
794.7000122070312,2023-04-07 05:49:18.422759,,,
113.3499984741211,2023-04-07 05:49:18.445857,,,
68.45000457763672,2023-04-07 05:49:18.468904,,,
386.3999938964844,2023-04-07 05:49:18.492000,,,
245.40000915527344,2023-04-07 05:49:18.515568,,,
59.04999923706055,2023-04-07 05:49:18.538763,,,
151.15000915527344,2023-04-07 05:49:18.562003,,,
211.1999969482422,2023-04-07 05:49:18.584913,,,
312.75,2023-04-07 05:49:18.608005,,,
130.0500030517578,2023-04-07 05:49:18.631488,,,
187.90000915527344,2023-04-07 05:49:18.654521,,,
279.70001220703125,2023-04-07 05:49:18.678793,,,
307.8500061035156,2023-04-07 05:49:18.702411,,,
203.4499969482422,2023-04-07 05:49:18.725502,,,
116.05000305175781,2023-04-07 05:49:18.748688,,,
76.80000305175781,2023-04-07 05:49:18.771864,,,
47.25,2023-04-07 05:49:18.794956,,,
72.5999984741211,2023-04-07 05:49:18.817959,,,
372.0500183105469,2023-04-07 05:49:18.841217,,,
76.1500015258789,2023-04-07 05:49:18.864399,,,
106.5999984741211,2023-04-07 05:49:18.887551,,,
55.79999923706055,2023-04-07 05:49:18.910883,,,
273.8000183105469,2023-04-07 05:49:18.933841,,,
169.25,2023-04-07 05:49:18.956676,,,
71.6500015258789,2023-04-07 05:49:18.979706,,,
420.6499938964844,2023-04-07 05:49:19.003217,,,
78.80000305175781,2023-04-07 05:49:19.026762,,,
423.70001220703125,2023-04-07 05:49:19.049740,,,
996.2999877929688,2023-04-07 05:49:19.072972,,,
613.8500366210938,2023-04-07 05:49:19.096178,,,
107.1500015258789,2023-04-07 05:49:19.119145,,,
143.9499969482422,2023-04-07 05:49:19.143359,,,
77.75,2023-04-07 05:49:19.167054,,,
478.45001220703125,2023-04-07 05:49:19.194071,,,
196.85000610351562,2023-04-07 05:49:19.217373,,,
162.6999969482422,2023-04-07 05:49:19.240961,,,
106.80000305175781,2023-04-07 05:49:19.263865,,,
190.85000610351562,2023-04-07 05:49:19.286801,,,
432.70001220703125,2023-04-07 05:49:19.310014,,,
89.75,2023-04-07 05:49:19.333309,,,
260.70001220703125,2023-04-07 05:49:19.356339,,,
83.25,2023-04-07 05:49:19.379528,,,
54.29999923706055,2023-04-07 05:49:19.402621,,,
162.6999969482422,2023-04-07 05:49:19.425611,,,
264.20001220703125,2023-04-07 05:49:19.449393,,,
48.60000228881836,2023-04-07 05:49:19.472507,,,
181.0500030517578,2023-04-07 05:49:19.495708,,,
77.80000305175781,2023-04-07 05:49:19.518532,,,
555.4500122070312,2023-04-07 05:49:19.541931,,,
127.0,2023-04-07 05:49:19.565313,,,
448.20001220703125,2023-04-07 05:49:19.588315,,,
59.45000076293945,2023-04-07 05:49:19.611530,,,
693.6500244140625,2023-04-07 05:49:19.634615,,,
365.25,2023-04-07 05:49:19.658232,,,
65.4000015258789,2023-04-07 05:49:19.682842,,,
69.45000457763672,2023-04-07 05:49:19.705936,,,
84.3499984741211,2023-04-07 05:49:19.729184,,,
222.4499969482422,2023-04-07 05:49:19.752266,,,
88.5999984741211,2023-04-07 05:49:19.775172,,,
163.8000030517578,2023-04-07 05:49:19.798246,,,
96.5999984741211,2023-04-07 05:49:19.821095,,,
94.8499984741211,2023-04-07 05:49:19.844290,,,
160.85000610351562,2023-04-07 05:49:19.867120,,,
410.3000183105469,2023-04-07 05:49:19.889998,,,
1073.9000244140625,2023-04-07 05:49:19.913121,,,
57.75,2023-04-07 05:49:19.936192,,,
141.85000610351562,2023-04-07 05:49:19.959499,,,
115.70000457763672,2023-04-07 05:49:19.982343,,,
217.85000610351562,2023-04-07 05:49:20.005253,,,
303.8500061035156,2023-04-07 05:49:20.028372,,,
180.1999969482422,2023-04-07 05:49:20.051158,,,
341.3999938964844,2023-04-07 05:49:20.074139,,,
596.4000244140625,2023-04-07 05:49:20.097319,,,
181.35000610351562,2023-04-07 05:49:20.120453,,,
69.95000457763672,2023-04-07 05:49:20.144122,,,
121.6500015258789,2023-04-07 05:49:20.167142,,,
179.60000610351562,2023-04-07 05:49:20.190698,,,
83.70000457763672,2023-04-07 05:49:20.217974,,,
71.20000457763672,2023-04-07 05:49:20.241302,,,
481.8000183105469,2023-04-07 05:49:20.264341,,,
77.1500015258789,2023-04-07 05:49:20.287259,,,
175.75,2023-04-07 05:49:20.310323,,,
71.20000457763672,2023-04-07 05:49:20.333174,,,
623.6000366210938,2023-04-07 05:49:20.356134,,,
124.45000457763672,2023-04-07 05:49:20.379265,,,
125.3499984741211,2023-04-07 05:49:20.402371,,,
687.25,2023-04-07 05:49:20.425629,,,
318.6000061035156,2023-04-07 05:49:20.448426,,,
191.5,2023-04-07 05:49:20.471495,,,
136.75,2023-04-07 05:49:20.494463,,,
111.70000457763672,2023-04-07 05:49:20.517304,,,
391.70001220703125,2023-04-07 05:49:20.540649,,,
110.4000015258789,2023-04-07 05:49:20.563637,,,
109.30000305175781,2023-04-07 05:49:20.586834,,,
109.6500015258789,2023-04-07 05:49:20.609947,,,
60.75,2023-04-07 05:49:20.632808,,,
79.55000305175781,2023-04-07 05:49:20.655861,,,
479.3000183105469,2023-04-07 05:49:20.680066,,,
96.30000305175781,2023-04-07 05:49:20.703023,,,
228.75,2023-04-07 05:49:20.726323,,,
518.25,2023-04-07 05:49:20.749652,,,
218.5,2023-04-07 05:49:20.773779,,,
129.35000610351562,2023-04-07 05:49:20.796729,,,
80.20000457763672,2023-04-07 05:49:20.819630,,,
163.1999969482422,2023-04-07 05:49:20.842749,,,
105.80000305175781,2023-04-07 05:49:20.865677,,,
73.25,2023-04-07 05:49:20.888875,,,
100.20000457763672,2023-04-07 05:49:20.911921,,,
459.0,2023-04-07 05:49:20.934950,,,
513.1500244140625,2023-04-07 05:49:20.957967,,,
125.55000305175781,2023-04-07 05:49:20.980902,,,
112.30000305175781,2023-04-07 05:49:21.003960,,,
627.6500244140625,2023-04-07 05:49:21.026856,,,
174.9499969482422,2023-04-07 05:49:21.049937,,,
153.6999969482422,2023-04-07 05:49:21.073083,,,
145.1999969482422,2023-04-07 05:49:21.095900,,,
111.8499984741211,2023-04-07 05:49:21.119027,,,
619.5499877929688,2023-04-07 05:49:21.142984,,,
185.40000915527344,2023-04-07 05:49:21.165971,,,
89.20000457763672,2023-04-07 05:49:21.189049,,,
207.65000915527344,2023-04-07 05:49:21.212625,,,
151.5,2023-04-07 05:49:21.237674,,,
1177.800048828125,2023-04-07 05:49:21.260778,,,
154.1999969482422,2023-04-07 05:49:21.284230,,,
159.35000610351562,2023-04-07 05:49:21.307464,,,
139.5,2023-04-07 05:49:21.330469,,,
136.75,2023-04-07 05:49:21.353706,,,
78.70000457763672,2023-04-07 05:49:21.376947,,,
119.8499984741211,2023-04-07 05:49:21.399939,,,
204.10000610351562,2023-04-07 05:49:21.423040,,,
148.15000915527344,2023-04-07 05:49:21.446007,,,
141.6999969482422,2023-04-07 05:49:21.469102,,,
88.55000305175781,2023-04-07 05:49:21.492261,,,
539.1000366210938,2023-04-07 05:49:21.515442,,,
667.1500244140625,2023-04-07 05:49:21.538913,,,
106.4000015258789,2023-04-07 05:49:21.561947,,,
81.4000015258789,2023-04-07 05:49:21.585191,,,
78.0,2023-04-07 05:49:21.608185,,,
277.20001220703125,2023-04-07 05:49:21.631811,,,
234.60000610351562,2023-04-07 05:49:21.654755,,,
310.0,2023-04-07 05:49:21.678558,,,
67.4000015258789,2023-04-07 05:49:21.701719,,,
159.60000610351562,2023-04-07 05:49:21.724558,,,
656.0499877929688,2023-04-07 05:49:21.747484,,,
59.75,2023-04-07 05:49:21.770438,,,
112.45000457763672,2023-04-07 05:49:21.793296,,,
251.5500030517578,2023-04-07 05:49:21.816513,,,
126.30000305175781,2023-04-07 05:49:21.839656,,,
130.25,2023-04-07 05:49:21.863391,,,
118.1500015258789,2023-04-07 05:49:21.887546,,,
79.0,2023-04-07 05:49:21.912164,,,
124.0,2023-04-07 05:49:21.936497,,,
471.8500061035156,2023-04-07 05:49:21.960518,,,
70.5,2023-04-07 05:49:21.984716,,,
856.0499877929688,2023-04-07 05:49:22.008863,,,
94.8499984741211,2023-04-07 05:49:22.032282,,,
87.55000305175781,2023-04-07 05:49:22.056602,,,
438.45001220703125,2023-04-07 05:49:22.079543,,,
78.05000305175781,2023-04-07 05:49:22.102679,,,
162.3000030517578,2023-04-07 05:49:22.126142,,,
300.3000183105469,2023-04-07 05:49:22.149562,,,
632.6500244140625,2023-04-07 05:49:22.172617,,,
216.25,2023-04-07 05:49:22.195567,,,
118.80000305175781,2023-04-07 05:49:22.218641,,,
336.6499938964844,2023-04-07 05:49:22.246026,,,
75.8499984741211,2023-04-07 05:49:22.269325,,,
145.65000915527344,2023-04-07 05:49:22.292421,,,
147.75,2023-04-07 05:49:22.315304,,,
50.0,2023-04-07 05:49:22.338458,,,
515.1500244140625,2023-04-07 05:49:22.365908,,,
98.6500015258789,2023-04-07 05:49:22.389186,,,
226.85000610351562,2023-04-07 05:49:22.412547,,,
340.45001220703125,2023-04-07 05:49:22.435488,,,
104.55000305175781,2023-04-07 05:49:22.458328,,,
540.0,2023-04-07 05:49:22.481523,,,
648.0,2023-04-07 05:49:22.504413,,,
86.0999984741211,2023-04-07 05:49:22.527687,,,
86.80000305175781,2023-04-07 05:49:22.550798,,,
166.6999969482422,2023-04-07 05:49:22.573775,,,
118.0,2023-04-07 05:49:22.596910,,,
84.30000305175781,2023-04-07 05:49:22.620132,,,
392.25,2023-04-07 05:49:22.643384,,,
113.6500015258789,2023-04-07 05:49:22.666908,,,
93.30000305175781,2023-04-07 05:49:22.691313,,,
132.1999969482422,2023-04-07 05:49:22.714778,,,
84.6500015258789,2023-04-07 05:49:22.739988,,,
241.10000610351562,2023-04-07 05:49:22.763221,,,
440.6000061035156,2023-04-07 05:49:22.786148,,,
110.20000457763672,2023-04-07 05:49:22.809032,,,
80.9000015258789,2023-04-07 05:49:22.832605,,,
134.1999969482422,2023-04-07 05:49:22.855646,,,
662.0499877929688,2023-04-07 05:49:22.879648,,,
294.6499938964844,2023-04-07 05:49:22.902805,,,
503.5,2023-04-07 05:49:22.925698,,,
74.80000305175781,2023-04-07 05:49:22.949131,,,
1030.5,2023-04-07 05:49:22.972030,,,
682.9000244140625,2023-04-07 05:49:22.995206,,,
359.3500061035156,2023-04-07 05:49:23.018216,,,
56.25,2023-04-07 05:49:23.041293,,,
145.5,2023-04-07 05:49:23.065254,,,
572.6000366210938,2023-04-07 05:49:23.088166,,,
90.1500015258789,2023-04-07 05:49:23.111260,,,
551.4000244140625,2023-04-07 05:49:23.134335,,,
89.05000305175781,2023-04-07 05:49:23.158109,,,
79.30000305175781,2023-04-07 05:49:23.181418,,,
95.3499984741211,2023-04-07 05:49:23.204449,,,
208.65000915527344,2023-04-07 05:49:23.227625,,,
123.1500015258789,2023-04-07 05:49:23.251909,,,
110.9000015258789,2023-04-07 05:49:23.275059,,,
121.20000457763672,2023-04-07 05:49:23.298441,,,
368.6499938964844,2023-04-07 05:49:23.321424,,,
611.4000244140625,2023-04-07 05:49:23.344856,,,
158.1999969482422,2023-04-07 05:49:23.369763,,,
245.35000610351562,2023-04-07 05:49:23.392642,,,
115.20000457763672,2023-04-07 05:49:23.416033,,,
834.4000244140625,2023-04-07 05:49:23.439165,,,
674.5499877929688,2023-04-07 05:49:23.462761,,,
100.0999984741211,2023-04-07 05:49:23.486065,,,
179.10000610351562,2023-04-07 05:49:23.509388,,,
85.5,2023-04-07 05:49:23.532555,,,
406.1000061035156,2023-04-07 05:49:23.556014,,,
77.80000305175781,2023-04-07 05:49:23.579225,,,
204.35000610351562,2023-04-07 05:49:23.602648,,,
313.75,2023-04-07 05:49:23.625808,,,
95.5999984741211,2023-04-07 05:49:23.649403,,,
120.8499984741211,2023-04-07 05:49:23.673059,,,
79.1500015258789,2023-04-07 05:49:23.696599,,,
710.1500244140625,2023-04-07 05:49:23.719763,,,
125.70000457763672,2023-04-07 05:49:23.743088,,,
128.5,2023-04-07 05:49:23.766353,,,
122.5,2023-04-07 05:49:23.789434,,,
76.80000305175781,2023-04-07 05:49:23.812602,,,
441.6499938964844,2023-04-07 05:49:23.835470,,,
30.399999618530273,2023-04-07 05:49:23.858519,,,
241.65000915527344,2023-04-07 05:49:23.881639,,,
120.5,2023-04-07 05:49:23.904671,,,
163.1999969482422,2023-04-07 05:49:23.928186,,,
220.25,2023-04-07 05:49:23.951589,,,
463.20001220703125,2023-04-07 05:49:23.974658,,,
139.40000915527344,2023-04-07 05:49:23.997753,,,
68.30000305175781,2023-04-07 05:49:24.022138,,,
59.29999923706055,2023-04-07 05:49:24.045251,,,
69.4000015258789,2023-04-07 05:49:24.069356,,,
126.9000015258789,2023-04-07 05:49:24.092721,,,
203.1999969482422,2023-04-07 05:49:24.115945,,,
128.15000915527344,2023-04-07 05:49:24.139238,,,
823.25,2023-04-07 05:49:24.162600,,,
163.75,2023-04-07 05:49:24.185543,,,
64.80000305175781,2023-04-07 05:49:24.208661,,,
102.80000305175781,2023-04-07 05:49:24.232043,,,
55.75,2023-04-07 05:49:24.255240,,,
72.30000305175781,2023-04-07 05:49:24.285566,,,
86.4000015258789,2023-04-07 05:49:24.313824,,,
499.5,2023-04-07 05:49:24.341343,,,
77.70000457763672,2023-04-07 05:49:24.368490,,,
44.54999923706055,2023-04-07 05:49:24.396148,,,
101.70000457763672,2023-04-07 05:49:24.425576,,,
258.3500061035156,2023-04-07 05:49:24.451437,,,
63.5,2023-04-07 05:49:24.477473,,,
550.7000122070312,2023-04-07 05:49:24.505004,,,
399.75,2023-04-07 05:49:24.531219,,,
624.9000244140625,2023-04-07 05:49:24.559817,,,
374.70001220703125,2023-04-07 05:49:24.585600,,,
72.9000015258789,2023-04-07 05:49:24.611327,,,
153.75,2023-04-07 05:49:24.640115,,,
85.70000457763672,2023-04-07 05:49:24.666839,,,
102.9000015258789,2023-04-07 05:49:24.694230,,,
580.5499877929688,2023-04-07 05:49:24.720821,,,
591.0,2023-04-07 05:49:24.746691,,,
63.0,2023-04-07 05:49:24.772984,,,
447.3000183105469,2023-04-07 05:49:24.798999,,,
385.1499938964844,2023-04-07 05:49:24.825028,,,
685.75,2023-04-07 05:49:24.851149,,,
404.8999938964844,2023-04-07 05:49:24.877126,,,
232.0500030517578,2023-04-07 05:49:24.903641,,,
86.25,2023-04-07 05:49:24.929379,,,
59.400001525878906,2023-04-07 05:49:24.955406,,,
497.20001220703125,2023-04-07 05:49:24.981663,,,
78.45000457763672,2023-04-07 05:49:25.007904,,,
392.20001220703125,2023-04-07 05:49:25.033955,,,
284.8000183105469,2023-04-07 05:49:25.060520,,,
121.30000305175781,2023-04-07 05:49:25.086742,,,
102.30000305175781,2023-04-07 05:49:25.112765,,,
369.0,2023-04-07 05:49:25.138979,,,
328.75,2023-04-07 05:49:25.167586,,,
252.0500030517578,2023-04-07 05:49:25.193689,,,
640.7999877929688,2023-04-07 05:49:25.219844,,,
357.5500183105469,2023-04-07 05:49:25.247254,,,
83.0,2023-04-07 05:49:25.273588,,,
565.0,2023-04-07 05:49:25.301303,,,
80.25,2023-04-07 05:49:25.327974,,,
162.5500030517578,2023-04-07 05:49:25.354340,,,
72.70000457763672,2023-04-07 05:49:25.380335,,,
118.05000305175781,2023-04-07 05:49:25.407071,,,
119.6500015258789,2023-04-07 05:49:25.433517,,,
253.4499969482422,2023-04-07 05:49:25.459689,,,
350.70001220703125,2023-04-07 05:49:25.485572,,,
125.95000457763672,2023-04-07 05:49:25.512159,,,
94.9000015258789,2023-04-07 05:49:25.537999,,,
101.3499984741211,2023-04-07 05:49:25.564214,,,
547.2000122070312,2023-04-07 05:49:25.590290,,,
